motor_id,sensor_id,timestamp,temp_sensor,vib_x,vib_y,vib_z,battery_v,fft_size,bin_size,vib_rms_3d,vib_radiale,vib_axiale,vib_ratio_az,vib_aniso,vib_3d_mean,vib_3d_max,vib_3d_std,temp_trend,vibration,temperature
4,d9508e77,2025-11-24 14:57:42,21.11,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,7.1,17.0,5.087020520675928,0.00454545454545481,0.04,21.11
4,d9508e77,2025-11-24 14:57:42,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,7.0,17.0,5.142416206847192,0.006727272727273386,0.04,21.11
4,d9508e77,2025-11-24 14:57:42,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,6.6,17.0,5.541760650832129,0.008181818181817842,0.0,21.11
4,d9508e77,2025-11-24 14:59:50,21.14,,,23.0,,4096.0,1000.0,23.0,0.0,23.0,10.0,1.7320508073429575,8.6,23.0,7.396695959082764,0.010545454545455175,0.23,21.14
4,d9508e77,2025-11-24 14:59:50,,25.0,,,,,,25.0,25.0,0.0,0.0,1.732050807361031,9.4,25.0,8.720346578229824,0.011818181818181575,0.25,21.14
4,d9508e77,2025-11-24 14:59:50,,,39.0,,,,,39.0,39.0,0.0,0.0,1.7320508074356424,11.8,39.0,12.787146323989226,0.012000000000000658,0.39,21.14
4,d9508e77,2025-11-24 15:01:44,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,11.2,39.0,13.019643278950127,0.0110909090909096,0.04,21.14
4,d9508e77,2025-11-24 15:01:44,21.18,,,8.0,,4096.0,1000.0,8.0,0.0,8.0,10.0,1.7320508069193585,11.5,39.0,12.89487408925647,0.011272727272727772,0.08,21.18
4,d9508e77,2025-11-24 15:01:44,,,14.0,,,,,14.0,14.0,0.0,0.0,1.7320508071977234,12.5,39.0,12.633729105498155,0.009878787878788832,0.14,21.18
4,d9508e77,2025-11-24 15:03:44,21.2,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,12.7,39.0,12.49933331555461,0.010000000000000609,0.06,21.2
4,d9508e77,2025-11-24 15:03:44,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,12.7,39.0,12.49933331555461,0.01066666666666587,0.04,21.2
4,d9508e77,2025-11-24 15:03:44,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,12.6,39.0,12.580408048496151,0.010242424242424183,0.03,21.2
4,d9508e77,2025-11-24 15:05:52,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,13.1,39.0,12.114729327007959,0.008727272727272707,0.05,21.2
4,d9508e77,2025-11-24 15:05:52,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,11.9,39.0,11.608904628201007,0.00812121212121281,0.11,21.2
4,d9508e77,2025-11-24 15:05:52,21.23,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,9.8,39.0,10.850499220466011,0.008424242424242102,0.04,21.23
4,d9508e77,2025-11-24 15:07:36,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,6.2,14.0,3.7058512292499874,0.007636363636364372,0.03,21.23
4,d9508e77,2025-11-24 15:07:36,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,6.9,14.0,3.900142447541038,0.005757575757575611,0.11,21.23
4,d9508e77,2025-11-24 15:07:36,21.25,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,6.6,14.0,3.9214509786274356,0.006545454545455237,0.05,21.25
4,d9508e77,2025-11-24 15:09:28,21.28,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,5.5,11.0,3.0641293851417597,0.00812121212121248,0.03,21.28
4,d9508e77,2025-11-24 15:09:28,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.2,11.0,3.155242550986516,0.009818181818181735,0.03,21.28
4,d9508e77,2025-11-24 15:09:28,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.0,11.0,3.2998316455372745,0.010545454545455267,0.02,21.28
4,d9508e77,2025-11-24 15:11:28,21.3,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,5.1,11.0,3.247221034122067,0.011393939393938813,0.04,21.3
4,d9508e77,2025-11-24 15:11:28,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,4.8,11.0,3.3928028399999115,0.011030303030302675,0.02,21.3
4,d9508e77,2025-11-24 15:11:28,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.1,11.0,2.6012817353502955,0.009454545454544981,0.04,21.3
4,d9508e77,2025-11-24 15:13:28,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.1,11.0,2.6012817353502955,0.0086666666666672,0.04,21.3
4,d9508e77,2025-11-24 15:13:28,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,4.0,11.0,2.666666666666738,0.007030303030303311,0.02,21.3
4,d9508e77,2025-11-24 15:13:28,21.33,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.3,5.0,1.059349905471571,0.006181818181818102,0.04,21.33
4,d9508e77,2025-11-24 15:15:22,21.36,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.1,4.0,0.8755950357711478,0.0070909090909095475,0.03,21.36
4,d9508e77,2025-11-24 15:15:22,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,3.2,4.0,0.9189365834729032,0.00866666666666686,0.04,21.36
4,d9508e77,2025-11-24 15:15:22,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,3.3,4.0,0.9486832980507268,0.009272727272727712,0.04,21.36
4,d9508e77,2025-11-24 15:17:22,21.37,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.4,4.0,0.8432740427118054,0.009454545454544517,0.03,21.37
4,d9508e77,2025-11-24 15:17:22,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.3,4.0,0.8232726023488101,0.009878787878789557,0.03,21.37
4,d9508e77,2025-11-24 15:17:22,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.3,4.0,0.8232726023488101,0.009454545454545346,0.02,21.37
4,d9508e77,2025-11-24 15:19:22,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.1,4.0,0.8755950357711478,0.00818181818181911,0.02,21.37
4,d9508e77,2025-11-24 15:19:22,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.0,4.0,0.8164965809279798,0.006060606060606638,0.03,21.37
4,d9508e77,2025-11-24 15:19:22,21.39,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,3.0,4.0,0.8164965809279797,0.004181818181818769,0.02,21.39
4,d9508e77,2025-11-24 15:21:22,21.42,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,3.2,6.0,1.2292725943058842,0.00484848484848559,0.06,21.42
4,d9508e77,2025-11-24 15:21:22,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.2,6.0,1.2292725943058842,0.0064242424242427305,0.03,21.42
4,d9508e77,2025-11-24 15:21:22,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,3.4,6.0,1.5055453054182952,0.007272727272727261,0.06,21.42
4,d9508e77,2025-11-24 15:23:22,21.43,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.3,6.0,1.4944341180974614,0.007939393939394277,0.03,21.43
4,d9508e77,2025-11-24 15:23:22,,1.0,,,,,,1.0,1.0,0.0,0.0,1.732050802372725,3.1,6.0,1.6633299933167434,0.008424242424242837,0.01,21.43
4,d9508e77,2025-11-24 15:23:22,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,3.2,6.0,1.6865480854232566,0.008181818181818243,0.04,21.43
4,d9508e77,2025-11-24 15:25:22,21.46,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,3.2,6.0,1.6865480854232566,0.008848484848484892,0.02,21.46
4,d9508e77,2025-11-24 15:25:22,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.2,6.0,1.6865480854232566,0.008424242424242364,0.02,21.46
4,d9508e77,2025-11-24 15:25:22,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.1,6.0,1.728840330652111,0.00690909090909059,0.02,21.46
4,d9508e77,2025-11-24 15:27:24,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,3.5,6.0,1.9002923751653347,0.005636363636363931,0.06,21.46
4,d9508e77,2025-11-24 15:27:24,21.47,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,3.5,6.0,1.9002923751653347,0.006060606060606694,0.06,21.47
4,d9508e77,2025-11-24 15:27:24,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,3.6,6.0,1.8973665961011315,0.005878787878788144,0.04,21.47
4,d9508e77,2025-11-24 15:29:24,,7.0,,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,3.7,7.0,2.0575065816015567,0.005090909090908578,0.07,21.47
4,d9508e77,2025-11-24 15:29:24,,,35.0,,,,,35.0,35.0,0.0,0.0,1.732050807420416,6.9,35.0,10.082437976777038,0.004363636363637036,0.35000000000000003,21.47
4,d9508e77,2025-11-24 15:29:24,21.5,,,23.0,,4096.0,1000.0,23.0,0.0,23.0,10.0,1.7320508073429575,9.1,35.0,11.009591777677832,0.0047878787878790074,0.23,21.5
4,d9508e77,2025-11-24 15:31:24,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,9.5,35.0,10.87555873405031,0.004363636363635885,0.08,21.5
4,d9508e77,2025-11-24 15:31:24,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,9.8,35.0,10.685400216078852,0.005090909090909315,0.05,21.5
4,d9508e77,2025-11-24 15:31:24,21.51,,,7.0,,4096.0,1000.0,7.0,0.0,7.0,10.0,1.7320508068265696,10.3,35.0,10.392839415246986,0.005878787878787752,0.07,21.51
4,d9508e77,2025-11-24 15:33:32,21.55,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,10.5,35.0,10.233387622005843,0.008242424242423994,0.04,21.55
4,d9508e77,2025-11-24 15:33:32,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,10.3,35.0,10.349986580774992,0.009515151515151359,0.04,21.55
4,d9508e77,2025-11-24 15:33:32,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,10.0,35.0,10.530379332620885,0.010363636363637326,0.03,21.55
4,d9508e77,2025-11-24 15:35:24,21.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,9.9,35.0,10.598217879540995,0.011333333333334026,0.03,21.57
4,d9508e77,2025-11-24 15:35:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,9.5,35.0,10.79351657246146,0.01109090909091013,0.03,21.57
4,d9508e77,2025-11-24 15:35:24,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,6.4,23.0,6.0772800933751325,0.009636363636363013,0.04,21.57
4,d9508e77,2025-11-24 15:37:24,21.59,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,4.4,8.0,1.7763883459300127,0.010060606060605753,0.03,21.59
4,d9508e77,2025-11-24 15:37:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.9,7.0,1.2866839377080865,0.009393939393939444,0.03,21.59
4,d9508e77,2025-11-24 15:37:24,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.6,7.0,1.3498971154212702,0.007636363636363591,0.02,21.59
4,d9508e77,2025-11-24 15:39:26,21.61,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.2,4.0,0.63245553203404,0.00654545454545346,0.03,21.61
4,d9508e77,2025-11-24 15:39:26,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.0,4.0,0.6666666666670183,0.006909090909090426,0.02,21.61
4,d9508e77,2025-11-24 15:39:26,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.9,4.0,0.5676462121979634,0.006545454545454065,0.03,21.61
4,d9508e77,2025-11-24 15:41:26,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.8,4.0,0.6324555320340531,0.005454545454546479,0.02,21.61
4,d9508e77,2025-11-24 15:41:26,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,3.1,6.0,1.1972189997380587,0.00496969696969679,0.06,21.61
4,d9508e77,2025-11-24 15:41:26,21.63,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,3.4,6.0,1.505545305418312,0.0050909090909089585,0.06,21.63
4,d9508e77,2025-11-24 15:43:26,21.64,,,1.0,,4096.0,1000.0,1.0,0.0,1.0,10.0,1.732050802372725,3.1,6.0,1.6633299933167596,0.005030303030303243,0.01,21.64
4,d9508e77,2025-11-24 15:43:26,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.1,6.0,1.6633299933167596,0.0054545454545472175,0.03,21.64
4,d9508e77,2025-11-24 15:43:26,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.0,6.0,1.6996731711977326,0.0052727272727267375,0.02,21.64
4,d9508e77,2025-11-24 15:45:26,21.64,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,3.0,6.0,1.6996731711977326,0.004484848484849697,0.02,21.64
4,d9508e77,2025-11-24 15:45:26,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.9,6.0,1.7288403306521287,0.0044242424242431095,0.02,21.64
4,d9508e77,2025-11-24 15:45:26,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.9,6.0,1.7288403306521287,0.004000000000001148,0.02,21.64
4,d9508e77,2025-11-24 15:47:26,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.9,6.0,1.7288403306521287,0.0032121212121224226,0.03,21.64
4,d9508e77,2025-11-24 15:47:26,21.64,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.0,6.0,1.6996731711977326,0.002060606060606414,0.03,21.64
4,d9508e77,2025-11-24 15:47:26,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.7,6.0,1.3374935098494385,0.0005454545454558712,0.03,21.64
4,d9508e77,2025-11-24 15:49:26,21.65,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,2.6,5.0,1.074967699773366,0.0005454545454543621,0.05,21.65
4,d9508e77,2025-11-24 15:49:26,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.8,5.0,0.9189365834729413,0.0009696969696975666,0.03,21.65
4,d9508e77,2025-11-24 15:49:26,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,3.3,8.0,1.888562063228827,0.0012727272727277408,0.08,21.65
4,d9508e77,2025-11-24 15:51:28,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.3,8.0,1.888562063228827,0.0014545454545454798,0.02,21.65
4,d9508e77,2025-11-24 15:51:28,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,3.1,8.0,2.1317702607093736,0.0015151515151513278,0.0,21.65
4,d9508e77,2025-11-24 15:51:28,21.65,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.2,8.0,2.097617696340413,0.0014545454545451103,0.03,21.65
4,d9508e77,2025-11-24 15:53:15,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.3,8.0,2.057506581601573,0.0012727272727268782,0.03,21.65
4,d9508e77,2025-11-24 15:53:15,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.3,8.0,2.057506581601573,0.0009696969696977204,0.03,21.65
4,d9508e77,2025-11-24 15:53:15,21.65,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,3.2,8.0,2.097617696340413,0.0005454545454557063,0.02,21.65
4,d9508e77,2025-11-24 15:53:28,21.66,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,3.1,8.0,2.1317702607093736,0.0005454545454536532,0.02,21.66
4,d9508e77,2025-11-24 15:53:28,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.8,8.0,2.043961295567569,0.0009696969696976997,0.02,21.66
4,d9508e77,2025-11-24 15:53:28,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.9,8.0,2.0789954839351372,0.0012727272727269087,0.04,21.66
4,d9508e77,2025-11-24 15:55:28,21.65,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,2.7,6.0,1.5670212364725749,0.000909090909090517,0.06,21.65
4,d9508e77,2025-11-24 15:55:28,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.7,6.0,1.5670212364725749,0.0005454545454556855,0.02,21.65
4,d9508e77,2025-11-24 15:55:28,,,9.0,,,,,9.0,9.0,0.0,0.0,1.732050806991527,3.6,9.0,2.2705848487902847,0.000181818181818873,0.09,21.65
4,d9508e77,2025-11-24 15:57:28,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,4.4,11.0,3.2386554137310286,-0.00018181818181848378,0.11,21.65
4,d9508e77,2025-11-24 15:57:28,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.5,11.0,3.205897343611954,-0.0005454545454549987,0.04,21.65
4,d9508e77,2025-11-24 15:57:28,21.67,,,9.0,,4096.0,1000.0,9.0,0.0,9.0,10.0,1.732050806991527,5.1,11.0,3.4464152068168104,0.00018181818181808247,0.09,21.67
4,d9508e77,2025-11-24 15:59:28,21.68,,,26.0,,4096.0,1000.0,26.0,0.0,26.0,10.0,1.7320508073690255,7.5,26.0,7.276293317647711,0.001212121212121933,0.26,21.68
4,d9508e77,2025-11-24 15:59:28,,17.0,,,,,,17.0,17.0,0.0,0.0,1.732050807263221,9.0,26.0,7.557189365836437,0.0025454545454551875,0.17,21.68
4,d9508e77,2025-11-24 15:59:28,,,54.0,,,,,54.0,54.0,0.0,0.0,1.7320508074726524,14.2,54.0,15.70421033424547,0.0036363636363641164,0.54,21.68
4,d9508e77,2025-11-24 16:01:28,21.69,,,21.0,,4096.0,1000.0,21.0,0.0,21.0,10.0,1.7320508073214413,15.9,54.0,15.39444344199844,0.0050303030303036405,0.21,21.69
4,d9508e77,2025-11-24 16:01:28,,32.0,,,,,,32.0,32.0,0.0,0.0,1.7320508074064977,18.5,54.0,15.728600983205363,0.00539393939393996,0.32,21.69
4,d9508e77,2025-11-24 16:01:28,,,28.0,,,,,28.0,28.0,0.0,0.0,1.7320508073833003,21.1,54.0,14.820781205980852,0.005272727272729013,0.28,21.69
4,d9508e77,2025-11-24 16:03:36,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,20.7,54.0,15.23191094745209,0.004666666666667011,0.05,21.69
4,d9508e77,2025-11-24 16:03:36,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,20.1,54.0,15.765292399586002,0.0035757575757588323,0.05,21.69
4,d9508e77,2025-11-24 16:03:36,21.7,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,20.3,54.0,15.549562337535052,0.00254545454545494,0.06,21.7
4,d9508e77,2025-11-24 16:05:22,21.71,,,26.0,,4096.0,1000.0,26.0,0.0,26.0,10.0,1.7320508073690255,22.0,54.0,15.099668870541485,0.002787878787878825,0.26,21.71
4,d9508e77,2025-11-24 16:05:22,,9.0,,,,,,9.0,9.0,0.0,0.0,1.732050806991527,20.3,54.0,15.549562337535052,0.0032121212121206948,0.09,21.71
4,d9508e77,2025-11-24 16:05:22,,,39.0,,,,,39.0,39.0,0.0,0.0,1.7320508074356424,22.5,54.0,16.554623389118674,0.003272727272727559,0.39,21.71
4,d9508e77,2025-11-24 16:07:22,21.73,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,17.7,39.0,12.979042936809916,0.004060606060607083,0.06,21.73
4,d9508e77,2025-11-24 16:07:22,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,16.0,39.0,13.597385369580756,0.004909090909090721,0.04,21.73
4,d9508e77,2025-11-24 16:07:22,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,13.3,39.0,12.719626130075088,0.005272727272728056,0.05,21.73
4,d9508e77,2025-11-24 16:09:30,21.74,,,8.0,,4096.0,1000.0,8.0,0.0,8.0,10.0,1.7320508069193585,11.3,39.0,11.681419244062585,0.00569696969696968,0.08,21.74
4,d9508e77,2025-11-24 16:09:30,,6.0,,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,11.4,39.0,11.625642156696365,0.005515151515151971,0.06,21.74
4,d9508e77,2025-11-24 16:09:30,,,10.0,,,,,10.0,10.0,0.0,0.0,1.7320508070492617,11.9,39.0,11.425604773684611,0.004727272727272107,0.1,21.74
4,d9508e77,2025-11-24 16:11:22,,,1.0,,,,,1.0,1.0,0.0,0.0,1.732050802372725,11.4,39.0,11.81524439019355,0.004000000000000319,0.01,21.74
4,d9508e77,2025-11-24 16:11:22,21.75,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,9.2,39.0,10.79917692336886,0.004000000000000001,0.04,21.75
4,d9508e77,2025-11-24 16:11:22,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,8.7,39.0,10.92448829210983,0.0035151515151511533,0.04,21.75
4,d9508e77,2025-11-24 16:13:22,,17.0,,,,,,17.0,17.0,0.0,0.0,1.732050807263221,6.5,17.0,4.428443418528856,0.0025454545454546905,0.17,21.75
4,d9508e77,2025-11-24 16:13:22,,,19.0,,,,,19.0,19.0,0.0,0.0,1.7320508072953957,7.8,19.0,5.921711464320684,0.0024242424242423063,0.19,21.75
4,d9508e77,2025-11-24 16:13:22,21.75,,,25.0,,4096.0,1000.0,25.0,0.0,25.0,10.0,1.732050807361031,9.9,25.0,7.83794190673378,0.0020606060606071053,0.25,21.75
4,d9508e77,2025-11-24 16:15:22,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,9.7,25.0,8.000694414306258,0.0014545454545460178,0.03,21.75
4,d9508e77,2025-11-24 16:15:22,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,9.1,25.0,8.359292899389162,0.0012727272727285042,0.02,21.75
4,d9508e77,2025-11-24 16:15:22,21.76,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,8.8,25.0,8.53489569030839,0.0015151515151523378,0.03,21.76
4,d9508e77,2025-11-24 16:17:24,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,8.2,25.0,8.651268372004465,0.0015151515151525122,0.04,21.76
4,d9508e77,2025-11-24 16:17:24,21.78,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,8.3,25.0,8.564137110324939,0.0023636363636374124,0.02,21.78
4,d9508e77,2025-11-24 16:17:24,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,8.1,25.0,8.69802020896456,0.0033939393939390354,0.02,21.78
4,d9508e77,2025-11-24 16:19:24,21.79,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,8.3,25.0,8.615876817441952,0.0046060606060617125,0.06,21.79
4,d9508e77,2025-11-24 16:19:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,6.9,25.0,8.171087238958293,0.005333333333332618,0.03,21.79
4,d9508e77,2025-11-24 16:19:24,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.2,25.0,7.067924416372605,0.005575757575758905,0.02,21.79
4,d9508e77,2025-11-24 16:21:24,21.8,,,28.0,,4096.0,1000.0,28.0,0.0,28.0,10.0,1.7320508073833003,5.5,28.0,8.003471469028675,0.005878787878788042,0.28,21.8
4,d9508e77,2025-11-24 16:21:24,,16.0,,,,,,16.0,16.0,0.0,0.0,1.732050807244118,6.8,28.0,8.586811592979885,0.005575757575758196,0.16,21.8
4,d9508e77,2025-11-24 16:21:25,,,31.0,,,,,31.0,31.0,0.0,0.0,1.7320508074012593,9.7,31.0,11.264990013311163,0.004666666666666441,0.31,21.8
4,d9508e77,2025-11-24 16:23:24,21.82,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,9.8,31.0,11.203174153386678,0.004909090909090798,0.04,21.82
4,d9508e77,2025-11-24 16:23:24,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,9.8,31.0,11.203174153386678,0.004424242424242719,0.04,21.82
4,d9508e77,2025-11-24 16:23:24,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,10.4,31.0,10.895462868144303,0.004545454545455011,0.08,21.82
4,d9508e77,2025-11-24 16:26:21,21.82,,,17.0,,4096.0,1000.0,17.0,0.0,17.0,10.0,1.732050807263221,11.9,31.0,10.64007101062353,0.004181818181818599,0.17,21.82
4,d9508e77,2025-11-24 16:26:21,,7.0,,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,12.0,31.0,10.583005244258368,0.004000000000000838,0.07,21.82
4,d9508e77,2025-11-24 16:26:21,,,24.0,,,,,24.0,24.0,0.0,0.0,1.7320508073523708,14.1,31.0,10.681760154581267,0.0034545454545465634,0.24,21.82
4,d9508e77,2025-11-24 16:27:24,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,14.1,31.0,10.681760154581267,0.0025454545454553527,0.02,21.82
4,d9508e77,2025-11-24 16:27:24,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,11.5,31.0,10.069204977995483,0.00193939393939367,0.02,21.82
4,d9508e77,2025-11-24 16:27:24,21.84,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,10.1,31.0,10.34354334301786,0.0021818181818199565,0.02,21.84
4,d9508e77,2025-11-24 16:29:26,21.85,,,17.0,,4096.0,1000.0,17.0,0.0,17.0,10.0,1.732050807263221,8.7,24.0,7.846442930823299,0.0024848484848491448,0.17,21.85
4,d9508e77,2025-11-24 16:29:26,,10.0,,,,,,10.0,10.0,0.0,0.0,1.7320508070492617,9.3,24.0,7.674633541739971,0.0035151515151524006,0.1,21.85
4,d9508e77,2025-11-24 16:29:26,,,23.0,,,,,23.0,23.0,0.0,0.0,1.7320508073429575,11.2,24.0,8.521867296679899,0.004181818181818597,0.23,21.85
4,d9508e77,2025-11-24 16:31:34,21.86,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,10.6,24.0,8.97156000308135,0.005030303030302234,0.02,21.86
4,d9508e77,2025-11-24 16:31:34,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,9.2,24.0,8.95420447486978,0.00539393939393957,0.03,21.86
4,d9508e77,2025-11-24 16:31:34,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,8.8,24.0,9.150591966279208,0.00527272727272736,0.03,21.86
4,d9508e77,2025-11-24 16:33:26,,23.0,,,,,,23.0,23.0,0.0,0.0,1.7320508073429575,8.7,23.0,8.969702088450642,0.004666666666665903,0.23,21.86
